Date,Power_kW,HR,windSpeed_m/s,solarRad_W/m2
2017-01-04 12:00:00,252.50690299999997,88.95,1.2036666666666667,286.4166666666667
2017-01-04 13:00:00,238.2049855,82.75833333333333,1.7905000000000004,339.7333333333334
2017-01-04 14:00:00,253.2006405,83.36666666666666,1.7820833333333335,178.275
2017-01-04 15:00:00,252.5897145,85.325,1.137416666666667,70.03999999999999
2017-01-04 16:00:00,259.785575,86.39166666666667,2.0074166666666664,48.57916666666667
2017-01-04 17:00:00,239.78845499999997,86.72500000000001,1.7261666666666666,4.784833333333333
2017-01-04 18:00:00,208.1431,87.31666666666666,1.7104166666666665,0.6321666666666667
2017-01-04 19:00:00,151.06674850000002,88.00833333333333,1.5776666666666666,0.6116666666666667
2017-01-04 20:00:00,135.600663,89.5,1.8029166666666672,0.5423333333333332
2017-01-04 21:00:00,115.7029605,89.94166666666666,0.9240833333333334,0.6831666666666667
2017-01-04 22:00:00,109.540605,90.5,0.6533333333333332,0.9762500000000002
2017-01-04 23:00:00,103.842999,91.16923076923078,0.6226153846153846,1.5914615384615385
2017-01-05 00:00:00,113.87564499999999,91.65000000000002,0.38083333333333336,1.2624166666666667
2017-01-05 01:00:00,113.99669399999999,91.82499999999999,1.2544166666666665,1.9640000000000004
2017-01-05 02:00:00,112.3961815,92.18333333333334,0.93125,1.4885833333333336
2017-01-05 03:00:00,111.5479645,92.60000000000001,1.79775,1.394
2017-01-05 04:00:00,102.83068850000001,93.25833333333333,1.4885000000000002,1.2646666666666668
2017-01-05 05:00:00,108.672723,94.28333333333335,1.9724166666666667,1.2416666666666665
2017-01-05 06:00:00,117.6257605,94.99166666666667,1.6249166666666666,0.8447499999999999
2017-01-05 07:00:00,146.875263,95.34166666666665,3.095833333333333,1.3870833333333332
2017-01-05 08:00:00,176.54363,95.69166666666666,2.28525,19.437250000000002
2017-01-05 09:00:00,196.5042605,95.76666666666665,1.9078333333333335,65.7
2017-01-05 10:00:00,223.61595899999998,95.51666666666667,1.3365833333333332,134.07500000000002
2017-01-05 11:00:00,239.3411855,95.29166666666669,1.5390833333333334,201.95833333333334
2017-01-05 12:00:00,231.60366349999998,95.25,1.6386666666666667,229.37499999999997
2017-01-05 13:00:00,230.00511749999998,95.10833333333335,1.8887500000000006,350.79999999999995
2017-01-05 14:00:00,231.4789,95.22500000000001,2.0667500000000003,257.7583333333333
2017-01-05 15:00:00,248.707188,94.99166666666666,1.732916666666667,128.74166666666667
2017-01-05 16:00:00,242.1417,94.77499999999999,2.3253333333333335,52.964999999999996
2017-01-05 17:00:00,244.740102,94.93333333333332,2.0318333333333336,3.9578333333333346
2017-01-05 18:00:00,209.59197350000002,95.04166666666667,1.715583333333333,0.8654999999999999
2017-01-05 19:00:00,167.010475,95.17500000000003,1.7138333333333333,0.9761666666666665
2017-01-05 20:00:00,129.060958,95.39166666666667,1.969,0.8261666666666666
2017-01-05 21:00:00,117.92838300000001,95.51666666666667,1.7610833333333336,1.0061666666666669
2017-01-05 22:00:00,109.6395855,95.75,2.4738333333333338,1.0085
2017-01-05 23:00:00,113.76246200000001,95.8583333333333,2.489499999999999,0.9206666666666669
2017-01-06 00:00:00,115.19647749999999,95.70000000000003,1.5304999999999997,0.7595000000000001
2017-01-06 01:00:00,104.650575,95.89166666666665,1.7539999999999998,1.09425
2017-01-06 02:00:00,113.686424,96.05833333333334,2.141916666666667,0.8448333333333334
2017-01-06 03:00:00,108.93099,96.34166666666665,3.5448333333333335,0.8726666666666668
2017-01-06 04:00:00,110.615625,96.64999999999999,3.25475,1.0249166666666667
2017-01-06 05:00:00,111.89909399999999,96.56666666666666,3.3440833333333333,0.7965
2017-01-06 06:00:00,113.4379895,96.68333333333335,3.9116666666666657,0.6348333333333332
2017-01-06 07:00:00,147.2823285,96.90000000000002,3.779,0.8773333333333334
2017-01-06 08:00:00,182.992002,97.11666666666667,5.150416666666667,19.59175
2017-01-06 09:00:00,213.54005,97.325,4.4550833333333335,63.7175
2017-01-06 10:00:00,243.860858,97.31666666666665,4.32575,143.54999999999998
2017-01-06 11:00:00,257.3674355,97.2,2.984083333333333,225.275
2017-01-06 12:00:00,253.4138965,96.98333333333333,3.0974999999999997,274.40000000000003
2017-01-06 13:00:00,231.5188855,93.39166666666665,3.02425,373.825
2017-01-06 14:00:00,244.226627,77.92499999999998,2.6365000000000003,373.10833333333335
2017-01-06 15:00:00,249.30194500000002,70.89583333333333,1.9864166666666667,256.75833333333327
2017-01-06 16:00:00,243.1031,71.04083333333332,2.093,115.36583333333333
2017-01-06 17:00:00,232.58888,73.525,3.1621666666666672,9.687416666666666
2017-01-06 18:00:00,193.6821145,71.32666666666667,3.12725,1.0179166666666666
2017-01-06 19:00:00,155.0657355,68.44333333333333,3.4625000000000004,0.71075
2017-01-06 20:00:00,125.821477,67.63583333333334,4.6209999999999996,0.7039166666666666
2017-01-06 21:00:00,112.8480395,68.18666666666667,4.490083333333334,0.9833333333333335
2017-01-06 22:00:00,112.035875,70.64,4.007666666666667,0.9485
2017-01-06 23:00:00,112.2253145,71.08461538461539,3.922076923076923,0.9312307692307692
2017-01-07 00:00:00,103.9157595,70.96666666666667,3.6094166666666663,0.7686666666666668
2017-01-07 01:00:00,104.0979885,73.22500000000001,3.391083333333333,0.6902499999999998
2017-01-07 02:00:00,103.9550895,76.83333333333334,3.5589166666666663,0.8194166666666666
2017-01-07 03:00:00,101.8609855,79.075,3.174416666666666,0.868
2017-01-07 04:00:00,100.71364200000001,80.3,4.016583333333333,0.8195
2017-01-07 06:00:00,100.67824499999999,78.575,3.571166666666666,0.8795000000000001
2017-01-07 07:00:00,109.4044795,78.97500000000001,4.670166666666666,1.9415000000000002
2017-01-07 08:00:00,109.0461395,76.55000000000001,4.3782499999999995,59.4125
2017-01-07 09:00:00,108.840094,72.3325,3.0050833333333333,197.04166666666666
2017-01-07 10:00:00,106.0998855,66.735,3.041833333333333,328.0083333333334
2017-01-07 11:00:00,105.919623,62.465833333333336,3.020916666666667,420.61666666666673
2017-01-07 12:00:00,110.53543549999999,60.9125,2.3707499999999997,461.79166666666674
2017-01-07 13:00:00,109.282338,59.321666666666665,2.2693333333333334,447.18333333333334
2017-01-07 14:00:00,109.43354,58.80833333333334,2.643166666666667,377.9083333333333
2017-01-07 15:00:00,105.611975,57.150000000000006,1.5619166666666666,263.60833333333335
2017-01-07 16:00:00,106.1501405,58.021666666666675,1.1985833333333333,111.09416666666665
2017-01-07 17:00:00,110.8232,63.8175,2.1210833333333334,5.26375
2017-01-07 18:00:00,108.545119,66.80083333333333,3.0575000000000006,0.7454999999999999
2017-01-07 19:00:00,107.72618100000001,66.73166666666667,3.018833333333333,0.5724166666666667
2017-01-07 20:00:00,106.5989395,67.56083333333333,1.3836666666666666,0.7521666666666668
2017-01-08 00:00:00,101.31320600000001,67.47916666666667,3.30025,0.6648333333333333
2017-01-08 11:00:00,101.3440145,66.73833333333333,3.2566666666666673,402.6083333333333
2017-01-09 06:00:00,106.5731565,60.395833333333336,2.5436666666666663,0.3185
2017-01-09 07:00:00,135.153175,72.345,1.1915833333333334,1.4751666666666667
2017-01-09 08:00:00,168.5030485,68.93499999999999,1.4745833333333334,61.54833333333334
2017-01-09 09:00:00,206.0527105,66.01583333333333,1.193416666666667,202.46666666666667
2017-01-09 10:00:00,242.481686,66.22416666666666,1.5968333333333335,333.08333333333337
2017-01-09 11:00:00,252.7116375,58.029166666666676,0.8875833333333333,428.14166666666665
2017-01-09 12:00:00,266.3552145,50.06,1.6230833333333334,471.9583333333333
2017-01-09 13:00:00,250.23188100000002,39.646666666666675,2.2258333333333336,459.8999999999999
2017-01-09 14:00:00,253.1359645,34.046666666666674,0.9434166666666668,391.0
2017-01-09 15:00:00,254.5522815,37.635000000000005,0.6725833333333333,268.4916666666667
2017-01-09 16:00:00,247.8299105,38.348333333333336,2.3970000000000002,127.99000000000001
2017-01-09 17:00:00,245.0964755,44.32333333333333,4.163083333333334,13.059916666666666
2017-01-09 18:00:00,207.3593405,43.833333333333336,6.45,0.15224999999999997
2017-01-09 19:00:00,191.16565,39.62583333333333,7.253750000000001,0.166
2017-01-09 20:00:00,156.538644,42.067499999999995,6.362583333333333,0.14783333333333332
2017-01-09 21:00:00,114.9154865,49.320000000000014,3.097583333333334,0.15208333333333332
2017-01-09 22:00:00,111.61417,55.36333333333334,3.0031666666666665,0.10825
2017-01-09 23:00:00,107.501126,48.42000000000001,6.46675,0.14991666666666667
2017-01-10 00:00:00,107.86908000000001,51.326666666666675,6.255333333333334,0.14524999999999996
2017-01-10 01:00:00,105.235281,69.96166666666666,6.915833333333332,0.3138333333333333
2017-01-10 02:00:00,104.3081855,72.95,5.2763333333333335,0.32525
2017-01-10 04:00:00,104.5218785,75.025,3.3700833333333335,0.5169999999999999
2017-01-10 05:00:00,100.6920105,74.35000000000001,3.6915833333333334,0.39924999999999994
2017-01-10 06:00:00,109.13485049999998,73.11666666666666,3.354333333333333,0.3760833333333333
2017-01-10 07:00:00,144.71255,71.53333333333332,7.710999999999999,1.0200833333333332
2017-01-10 08:00:00,163.6877455,71.42500000000001,7.955500000000002,52.09166666666666
2017-01-10 09:00:00,216.14653650000002,70.625,5.737000000000001,107.48333333333333
2017-01-10 10:00:00,258.8278895,68.22333333333333,4.664666666666666,191.89166666666668
2017-01-10 11:00:00,256.78797349999996,65.35666666666667,5.563916666666667,398.2916666666667
2017-01-10 12:00:00,254.3486395,65.615,6.789416666666668,476.5083333333334
2017-01-10 13:00:00,229.0660045,59.12833333333334,8.463083333333334,434.3416666666667
2017-01-10 14:00:00,252.9318855,65.1675,8.815333333333333,326.50000000000006
2017-01-10 15:00:00,243.8886075,61.91083333333333,7.661666666666666,182.42999999999998
2017-01-10 16:00:00,255.1509715,66.69916666666667,6.716166666666667,30.270833333333332
2017-01-10 17:00:00,237.8553855,68.2975,8.015083333333333,8.614416666666665
2017-01-10 18:00:00,214.6690395,68.31166666666667,8.882083333333332,0.4361666666666666
2017-01-10 19:00:00,163.5509645,70.53166666666668,10.112499999999999,0.42008333333333336
2017-01-10 20:00:00,143.6853815,68.20333333333333,8.729750000000001,0.4247499999999999
2017-01-10 21:00:00,116.23500800000001,68.61333333333333,7.526166666666668,0.35766666666666663
2017-01-10 22:00:00,111.5261145,69.19083333333334,6.828749999999999,0.4014166666666667
2017-01-10 23:00:00,107.926327,69.05583333333333,7.280999999999999,0.38316666666666666
2017-01-11 00:00:00,110.790425,70.35166666666667,7.298416666666667,0.42933333333333334
2017-01-11 01:00:00,108.5789865,71.175,9.48,0.40375
2017-01-11 02:00:00,104.681602,70.1775,8.827083333333333,0.39225
2017-01-11 03:00:00,106.67126299999998,68.97416666666666,4.854833333333333,0.4708333333333334
2017-01-11 04:00:00,108.649125,68.26416666666667,5.363500000000001,0.44075
2017-01-11 05:00:00,103.492525,68.13833333333332,6.860833333333335,0.466
2017-01-11 06:00:00,111.49618000000001,70.67833333333333,7.931166666666666,0.4084166666666666
2017-01-11 07:00:00,141.0708105,71.84166666666668,8.3675,1.2230833333333333
2017-01-11 08:00:00,159.22684950000001,72.15833333333333,6.760083333333333,64.7975
2017-01-11 09:00:00,207.913675,66.84307692307692,5.217153846153847,186.35384615384615
2017-01-11 10:00:00,230.7104355,62.50666666666667,4.128416666666667,330.88333333333327
2017-01-11 11:00:00,252.8628395,64.28916666666666,2.8685833333333335,407.7666666666667
2017-01-11 12:00:00,249.75205499999998,55.57416666666668,1.2368333333333332,469.9166666666666
2017-01-11 13:00:00,231.74372200000002,54.42000000000001,1.2961666666666665,452.2
2017-01-11 14:00:00,254.5487855,51.63500000000001,1.1479166666666667,388.5083333333334
2017-01-11 15:00:00,242.36981400000002,49.775000000000006,1.1914166666666668,285.34999999999997
2017-01-11 16:00:00,244.39225,52.88166666666666,1.7943333333333336,124.91583333333334
2017-01-11 17:00:00,226.972556,55.63,0.7129166666666666,11.47466666666667
2017-01-11 18:00:00,202.8700395,58.445833333333326,1.9060833333333331,0.44533333333333336
2017-01-11 19:00:00,168.2998435,65.54,3.1849166666666666,0.5099166666666667
2017-01-11 20:00:00,146.6298875,66.24416666666667,2.8198333333333334,0.6436666666666667
2017-01-11 21:00:00,116.1508855,71.98416666666667,3.5133333333333336,0.5376666666666666
2017-01-11 22:00:00,108.680152,72.91666666666667,2.1925833333333333,0.6115
2017-01-11 23:00:00,106.76587350000001,75.13076923076923,0.06453846153846154,0.47715384615384604
2017-01-12 00:00:00,112.8589645,77.09166666666665,1.18975,0.8353333333333334
2017-01-12 01:00:00,103.89106899999999,79.26666666666668,3.0575000000000006,0.63
2017-01-12 02:00:00,103.02537199999999,82.05,2.6694999999999998,0.5377500000000001
2017-01-12 03:00:00,105.07839799999999,84.2,0.5869166666666668,0.7570833333333334
2017-01-12 06:00:00,111.0344895,93.8,0.9432499999999999,0.7085833333333333
2017-01-12 07:00:00,142.2450295,94.10833333333335,0.7040000000000001,1.4035833333333334
2017-01-12 08:00:00,166.3538825,94.54166666666669,0.05416666666666667,32.99
2017-01-12 09:00:00,217.025125,94.75,0.6831666666666667,91.185
2017-01-12 10:00:00,252.566335,94.71666666666668,0.9382500000000004,106.47000000000001
2017-01-12 11:00:00,253.9588355,95.10833333333335,1.930583333333333,188.34166666666667
2017-01-12 12:00:00,252.30479049999997,94.84166666666668,1.0517500000000002,227.475
2017-01-12 13:00:00,230.0003105,94.45,0.87175,226.1833333333333
2017-01-12 14:00:00,265.706488,86.09166666666665,0.816,219.57500000000002
2017-01-12 15:00:00,270.60045099999996,74.14916666666667,1.2125000000000001,255.25
2017-01-12 16:00:00,260.4557145,74.30833333333332,1.0674166666666667,103.68249999999999
2017-01-12 17:00:00,249.5800955,70.2525,4.095249999999999,8.010916666666667
2017-01-12 18:00:00,214.89475,71.0,3.4573333333333323,0.64375
2017-01-12 19:00:00,185.22769399999999,70.925,2.3899999999999997,0.8724166666666666
2017-01-12 20:00:00,157.8004815,71.55384615384615,1.965846153846154,0.6539230769230768
2017-01-12 21:00:00,130.3970855,73.925,2.3602499999999997,0.9346666666666666
2017-01-12 22:00:00,101.0088355,72.91666666666666,3.820749999999999,0.7085833333333333
2017-01-12 23:00:00,103.5906315,72.3076923076923,2.9397692307692305,0.7605384615384616
2017-01-13 00:00:00,107.4414755,71.80833333333332,3.9780833333333336,0.5745833333333333
2017-01-13 01:00:00,109.96252849999999,71.97500000000001,4.39225,0.4292500000000001
2017-01-13 02:00:00,101.5559595,76.35833333333333,4.097,0.76625
2017-01-13 03:00:00,109.6360895,79.575,3.4975833333333344,0.8491666666666666
2017-01-13 05:00:00,106.385028,75.44166666666668,4.579083333333333,0.7155
2017-01-13 06:00:00,110.6958145,66.53999999999999,4.491666666666666,0.6553333333333333
2017-01-13 07:00:00,154.655174,62.07916666666666,4.093583333333333,2.0058333333333334
2017-01-13 08:00:00,165.6957605,61.57083333333333,3.9588333333333328,48.83916666666667
2017-01-13 09:00:00,212.63786349999998,58.0075,6.269916666666666,224.09833333333336
2017-01-13 10:00:00,233.253994,53.400000000000006,6.916416666666667,401.07500000000005
2017-01-13 11:00:00,236.3988645,50.800000000000004,8.3015,464.4333333333332
2017-01-13 12:00:00,228.7443725,48.83416666666667,7.335416666666667,501.30833333333334
2017-01-13 13:00:00,223.7149395,48.725,7.020166666666667,493.02500000000003
2017-01-13 14:00:00,241.55939750000002,46.8375,8.626666666666667,402.26666666666665
2017-01-13 15:00:00,244.08635,49.44916666666668,7.626416666666667,295.44166666666666
2017-01-13 16:00:00,242.320433,50.847500000000004,7.551000000000001,139.79999999999998
2017-01-13 17:00:00,235.8998105,56.5275,6.137916666666666,15.0405
2017-01-13 18:00:00,200.961005,60.26666666666667,5.515250000000001,0.7432500000000001
2017-01-13 19:00:00,168.39685749999998,60.946666666666665,5.140416666666667,0.7685833333333333
2017-01-13 20:00:00,130.8013105,59.99666666666668,4.526750000000001,0.5631666666666667
2017-01-13 21:00:00,111.09588799999999,61.581666666666656,5.112,0.6394166666666666
2017-01-13 22:00:00,102.714228,61.69583333333333,4.734583333333333,0.7271666666666666
2017-01-13 23:00:00,103.5215855,60.878461538461536,5.489153846153846,0.5988461538461538
2017-01-14 00:00:00,102.34103,58.785833333333336,5.284833333333333,0.5449166666666667
2017-01-14 01:00:00,108.34366200000001,55.07666666666666,4.8847499999999995,0.34391666666666665
2017-01-14 02:00:00,102.9849495,57.708333333333336,4.179083333333334,0.48725
2017-01-14 03:00:00,102.80425,57.95166666666666,6.415583333333333,0.3739166666666667
2017-01-14 05:00:00,104.855091,53.36583333333334,5.414666666666666,0.3485833333333333
2017-01-14 06:00:00,102.65851049999999,51.274166666666666,5.847666666666666,0.29325
2017-01-14 07:00:00,112.8004065,49.19166666666667,5.791583333333333,1.6781666666666668
2017-01-14 08:00:00,130.0658395,48.105,6.3510833333333325,65.09
2017-01-14 09:00:00,126.44332800000001,46.1775,5.760166666666667,211.57500000000002
2017-01-14 10:00:00,127.62585,49.67499999999999,4.9446666666666665,346.52500000000003
2017-01-14 11:00:00,115.616216,46.17249999999999,4.917916666666668,443.35000000000014
2017-01-14 12:00:00,117.18592,41.11833333333333,4.640333333333332,489.06666666666666
2017-01-14 13:00:00,113.8859145,39.821666666666665,4.36775,477.4083333333333
2017-01-14 14:00:00,111.313951,40.89333333333334,3.4364166666666667,411.64166666666665
2017-01-14 15:00:00,112.6111855,36.57916666666667,4.641666666666666,295.67499999999995
2017-01-14 16:00:00,117.485702,34.849999999999994,4.750416666666667,151.49999999999997
2017-01-14 17:00:00,115.4079855,41.47083333333333,3.6199166666666667,20.020666666666664
2017-01-14 18:00:00,116.99691750000001,53.07333333333333,4.713666666666667,0.3253333333333333
2017-01-14 19:00:00,111.9849645,54.67166666666666,4.598333333333333,0.27241666666666664
2017-01-14 20:00:00,115.4936375,54.78,3.6025000000000005,0.33916666666666667
2017-01-14 21:00:00,103.821149,52.848333333333336,3.9255833333333334,0.2839166666666667
2017-01-14 22:00:00,107.381825,52.67499999999999,4.055083333333333,0.23308333333333334
2017-01-14 23:00:00,106.216783,54.405,4.593083333333333,0.20325000000000001
2017-01-15 00:00:00,106.942203,57.19083333333332,5.209833333333333,0.367
2017-01-15 01:00:00,105.08997849999999,59.76166666666666,5.0945833333333335,0.5125833333333333
2017-01-15 02:00:00,105.01699950000001,62.41416666666668,5.409000000000002,0.46175000000000005
2017-01-15 03:00:00,104.59070600000001,60.94666666666666,5.5995,0.6348333333333334
2017-01-15 04:00:00,105.55735,57.89666666666667,5.050833333333332,0.5447500000000001
2017-01-15 05:00:00,102.768416,53.475,5.817749999999999,0.42483333333333334
2017-01-15 06:00:00,106.67672549999999,56.12916666666666,4.776583333333334,0.3925
2017-01-15 07:00:00,103.3140105,59.17000000000001,4.144,1.72
2017-01-15 08:00:00,101.73796999999999,60.76833333333334,3.4994166666666664,66.47833333333332
2017-01-15 09:00:00,104.628725,58.468333333333334,2.273,213.23333333333335
2017-01-15 10:00:00,103.84321750000001,54.69416666666667,2.4406666666666665,349.1583333333333
2017-01-15 11:00:00,108.344099,46.445,2.6818333333333335,446.84999999999997
2017-01-15 12:00:00,104.148025,38.5275,1.3872499999999997,493.00833333333327
2017-01-15 13:00:00,105.22544850000001,36.34083333333333,1.4431666666666667,481.0666666666666
2017-01-15 15:00:00,106.54016299999999,35.99666666666666,2.3673333333333337,295.51666666666665
2017-01-15 16:00:00,104.15895,31.79833333333333,2.716583333333334,153.44166666666666
2017-01-15 17:00:00,106.79690049999999,44.66666666666666,4.59825,21.64108333333333
2017-01-15 18:00:00,106.9922395,50.67416666666667,4.027,0.21916666666666665
2017-01-15 19:00:00,104.996242,55.192499999999995,5.658833333333333,0.26558333333333334
2017-01-15 20:00:00,106.1036,63.67666666666668,5.695333333333333,0.5955
2017-01-15 23:00:00,101.6193245,59.12307692307692,4.892846153846155,0.456
2017-01-16 00:00:00,101.1447425,59.242499999999986,3.2809166666666667,0.66725
2017-01-16 01:00:00,102.2433605,57.404999999999994,4.816833333333334,0.3739166666666667
2017-01-16 02:00:00,104.743219,56.88,4.59475,0.4755833333333333
2017-01-16 03:00:00,103.5215855,62.843333333333334,2.8548333333333336,0.5056666666666666
2017-01-16 04:00:00,103.830763,64.09666666666668,2.423083333333333,0.674
2017-01-16 05:00:00,106.5805855,63.446666666666665,2.1839166666666663,0.54225
2017-01-16 06:00:00,110.5594705,81.17500000000001,2.510583333333334,0.9673333333333334
2017-01-16 07:00:00,135.6957105,83.93333333333332,2.549,2.145166666666667
2017-01-16 08:00:00,169.1760285,79.96666666666668,1.832666666666667,67.98833333333333
2017-01-16 09:00:00,205.4046395,66.15416666666668,1.6912500000000004,207.2166666666667
2017-01-16 10:00:00,240.0744715,73.34166666666667,2.278166666666667,339.25
2017-01-16 11:00:00,255.131525,60.25833333333335,2.4075,436.06666666666666
2017-01-16 12:00:00,247.73289649999998,49.51333333333333,1.877916666666667,483.575
2017-01-16 13:00:00,242.0396605,39.45666666666666,2.2745833333333336,474.1499999999999
2017-01-16 14:00:00,244.76828849999998,36.45666666666667,1.588,407.8333333333333
2017-01-16 15:00:00,260.0405645,38.165,0.6325833333333334,293.21666666666664
2017-01-16 16:00:00,252.662038,40.2225,1.3189166666666667,146.14166666666668
2017-01-16 17:00:00,249.3122145,46.68583333333333,2.0650833333333334,18.950416666666673
2017-01-16 18:00:00,212.10100899999998,47.1025,4.171916666666667,0.3875833333333334
2017-01-16 19:00:00,185.6448105,54.1975,4.364166666666668,0.35999999999999993
2017-01-16 20:00:00,148.4871375,53.48749999999999,3.8889166666666664,0.3691666666666667
2017-01-16 21:00:00,127.4691855,59.415833333333346,4.247166666666667,0.6394166666666666
2017-01-16 22:00:00,112.91643,56.88583333333332,3.0416666666666665,0.6785833333333332
2017-01-16 23:00:00,115.1932,55.307500000000005,3.252916666666667,0.4918333333333333
2017-01-17 00:00:00,111.76427949999999,63.01500000000001,2.3915833333333336,0.6718333333333333
2017-01-17 01:00:00,112.2934865,64.205,1.602,0.9279999999999999
2017-01-17 02:00:00,107.6293855,64.56166666666665,1.3364166666666666,0.7985833333333332
2017-01-17 03:00:00,104.6258845,72.44166666666666,0.5940833333333334,0.9119166666666668
2017-01-17 04:00:00,105.7577145,68.33,1.8711666666666666,0.9949166666666668
